,chapter,text,mask_sent,char,mfd2,mfd_word
273,13,cowardly lion cowardly lion wipe cowardly lion 's eye often tip cowardly lion 's tail tip tail become quite wet cowardly lion oblige go courtyard hold tip tail sun till tip tail dried.if scarecrow say tin woodman dorothy finish tell tin woodman everything happen tin woodman quite happy.we must try find scarecrow say dorothy.so dorothy call help dorothy walk day part next come tall tree branch wing monkey toss scarecrow clothes.the tall tree branch wing monkey toss scarecrow ’s clothe tall tree trunk smooth one could climb tall tree branch wing monkey toss scarecrow ’s clothe,cowardly lion cowardly lion wipe cowardly lion 's eye often tip cowardly lion 's tail tip tail become quite wet cowardly lion oblige go courtyard hold tip tail sun till tip tail dried.if [unused1] say tin woodman [unused0] finish tell tin woodman everything happen tin woodman quite happy.we must try find [unused1] say [unused0].so [unused0] call help [unused0] walk day part next come tall tree branch wing monkey toss [unused1] clothes.the tall tree branch wing monkey toss [unused1] ’s clothe tall tree trunk smooth one could climb tall tree branch wing monkey toss [unused1] ’s clothe,[unused1],care.virtue,"help,clothe,helps"
274,13,tin woodman say tin woodman’ll chop tall tree branch wing monkey toss scarecrow ’s clothe get scarecrow ’s clothes.now work mend tin woodman another goldsmith make axehandle solid gold fit axehandle solid gold axe instead old broken handle,tin woodman say tin woodman’ll chop tall tree branch wing monkey toss [unused1] ’s clothe get [unused1] ’s clothes.now work mend tin woodman another goldsmith make axehandle solid gold fit axehandle solid gold axe instead old broken handle,[unused1],care.virtue,clothe
275,13,polish blade rust remove blade glisten like burnish silver.as soon speak tin woodman begin chop short time tall tree branch wing monkey toss scarecrow ’s clothe fall crash whereupon scarecrow ’s clothe fall branch roll ground.dorothy pick scarecrow ’s clothe carry scarecrow ’s clothe back castle dorothy ’s first act call winkie together tell long slavesthe scarecrow ’s clothe,polish blade rust remove blade glisten like burnish silver.as soon speak tin woodman begin chop short time tall tree branch wing monkey toss [unused1] ’s clothe fall crash whereupon [unused1] ’s clothe fall branch roll ground.dorothy pick [unused1] ’s clothe carry [unused1] ’s clothe back castle dorothy ’s first act call winkie together tell long slavesthe [unused1] ’s clothe,[unused1],"loyalty.virtue,care.virtue","together,clothe"
276,13,behold scarecrow good ever thank save scarecrow.now reunite spend happy day castle dorothy ’s first act call winkie together tell long slaves.but one day dorothy thought aunt em say must go back oz claim tin woodman 's promise.yes say tin woodman last tin woodman shall get tin woodman 's heart.and shall get 's brain add scarecrow joyfully.and shall get 's courage say cowardly lion thoughtfully.and dorothy shall get back kansas cry dorothy clap dorothy 's hand,behold [unused1] good ever thank save [unused1].now reunite spend happy day castle [unused0] ’s first act call winkie together tell long slaves.but one day [unused0] thought aunt em say must go back oz claim tin woodman 's promise.yes say tin woodman last tin woodman shall get tin woodman 's heart.and shall get 's brain add [unused1] joyfully.and shall get 's courage say cowardly lion thoughtfully.and [unused0] shall get back kansas cry [unused0] clap [unused0] 's hand,[unused1],"care.vice,loyalty.virtue","together,crying,cries"
277,13,dorothy present beautiful bracelet stud diamond,[unused0] present beautiful bracelet stud diamond,[unused0],X,X
278,13,scarecrow give goldheaded walking stick keep scarecrow stumble,[unused1] give goldheaded walking stick keep [unused1] stumble,[unused1],X,X
279,13,tin woodman offer silver oilcan inlay gold set precious jewels.every one make pretty speech return shake hand 's arm ached.dorothy go wicked witch cupboard fill dorothy 's basket food journey dorothy see golden cap,tin woodman offer silver oilcan inlay gold set precious jewels.every one make pretty speech return shake hand 's arm ached.[unused0] go wicked [unused2] cupboard fill [unused0] 's basket food journey [unused0] see golden cap,[unused2],sanctity.virtue,"foods,food"
280,13,dorothy know anything charm golden cap dorothy see golden cap pretty dorothy make dorothy 's mind wear golden cap carry dorothy 's sunbonnet basket.then prepare journey start emerald city,[unused0] know anything charm golden cap [unused0] see golden cap pretty [unused0] make [unused0] 's mind wear golden cap carry [unused0] 's sunbonnet basket.then prepare journey start emerald city,[unused0],X,X
281,14,four traveler go search wicked witch wicked witch see four traveler come send wing monkey bring four traveler wicked witch,four traveler go search wicked [unused2] wicked [unused2] see four traveler come send wing monkey bring four traveler wicked [unused2],[unused2],X,X
282,14,noon rise sun four traveler 's head four traveler know east witch know reason four traveler lose big field buttercup yellow daisy,noon rise sun four traveler 's head four traveler know east [unused2] know reason four traveler lose big field buttercup yellow daisy,[unused2],X,X
283,14,scarecrow begin grumble bit.we surely lose four traveler 's way scarecrow say unless four traveler find way time reach emerald city scarecrow shall never get scarecrow 's brains.nor tin woodman tin woodman 's heart declare tin woodman,[unused1] begin grumble bit.we surely lose four traveler 's way [unused1] say unless four traveler find way time reach emerald city [unused1] shall never get [unused1] 's brains.nor tin woodman tin woodman 's heart declare tin woodman,[unused1],X,X
284,14,toto put toto 's tongue pant look dorothy ask four traveler next.suppose four traveler call field mouse dorothy suggest,toto put toto 's tongue pant look [unused0] ask four traveler next.suppose four traveler call field mouse [unused0] suggest,[unused0],X,X
285,14,four traveler think dorothy blow little whistle dorothy always carry dorothy 's neck since queen mouse give little whistle always carry neck dorothy,four traveler think [unused0] blow little whistle [unused0] always carry [unused0] 's neck since queen mouse give little whistle always carry neck [unused0],[unused0],authority.virtue,"queen,queens"
286,14,emerald city great way dorothy emerald city dorothy 's back time queen mouse notice dorothy 's golden cap say dorothy use charm dorothy ’s golden cap call wing monkey dorothy wing monkey carry dorothy emerald city less hour.i know charm answer dorothy surprise,emerald city great way [unused0] emerald city [unused0] 's back time queen mouse notice [unused0] 's golden cap say [unused0] use charm [unused0] ’s golden cap call wing monkey [unused0] wing monkey carry [unused0] emerald city less hour.i know charm answer [unused0] surprise,[unused0],authority.virtue,"queen,queens"
287,14,word write upon lining dorothy thought must charm cap dorothy read direction carefully put dorothy ’s golden cap upon dorothy 's head.eppe peppe kakke dorothy say stand dorothy 's left foot.what dorothy say ask scarecrow.hillo hollo hello dorothy go stand time dorothy 's right foot.hello reply tin woodman calmly.zizzy zuzzy zik say dorothy,word write upon lining [unused0] thought must charm cap [unused0] read direction carefully put [unused0] ’s golden cap upon [unused0] 's head.eppe peppe kakke [unused0] say stand [unused0] 's left foot.what [unused0] say ask scarecrow.hillo hollo hello [unused0] go stand time [unused0] 's right foot.hello reply tin woodman calmly.zizzy zuzzy zik say [unused0],[unused0],fairness.virtue,rights
288,14,end saying charm cap four traveler hear great chattering flapping wing wing monkey fly four travelers.the king bow low dorothy ask dorothy 's commandwe wish go emerald city say dorothy four traveler lose four traveler 's way.we carry dorothy reply king soon king speak two mouse catch dorothy two monkey 's arm fly away dorothy,end saying charm cap four traveler hear great chattering flapping wing wing monkey fly four travelers.the king bow low [unused0] ask [unused0] 's commandwe wish go emerald city say [unused0] four traveler lose four traveler 's way.we carry [unused0] reply king soon king speak two mouse catch [unused0] two monkey 's arm fly away [unused0],[unused0],X,X
289,14,boy handsome manly wise beyond year 's bride could bear sight four traveler boy handsome manly wise beyond year call four traveler boy handsome manly wise beyond year forest boy handsome manly wise beyond year marry bride order four traveler always keep bride could never set eye wing monkey four traveler glad four traveler afraid bride.this four traveler ever dorothy ’s golden cap fall hand wicked witch witch make four traveler enslave winkie afterward drive oz oz land witch,boy handsome manly wise beyond year 's bride could bear sight four traveler boy handsome manly wise beyond year call four traveler boy handsome manly wise beyond year forest boy handsome manly wise beyond year marry bride order four traveler always keep bride could never set eye wing monkey four traveler glad four traveler afraid bride.this four traveler ever [unused0] ’s golden cap fall hand wicked [unused2] [unused2] make four traveler enslave winkie afterward drive oz oz land [unused2],[unused2],"sanctity.virtue,authority.virtue,authority.vice","order,marry,orders"
290,14,mouse set four traveler carefully gate emerald city king bow low dorothy fly swiftly away follow band.that good ride say dorothy.ye quick way four traveler 's trouble reply cowardly lion,mouse set four traveler carefully gate emerald city king bow low [unused0] fly swiftly away follow band.that good ride say [unused0].ye quick way four traveler 's trouble reply cowardly lion,[unused0],X,X
291,15,ring several time great gate emerald city open guardian gate four traveler meet before.what four traveler back guardian gate meet ask surprise.do guardian gate meet see four traveler answer scarecrow.but guardian gate meet think four traveler go visit wicked witch witch.the four traveler visit wicked witch witch say scarecrow.and wicked witch witch let four traveler go ask man wonder.the wicked witch witch could help let wicked witch witch melt explain scarecrow.melted well good news indeed say man,ring several time great gate emerald city open guardian gate four traveler meet before.what four traveler back guardian gate meet ask surprise.do guardian gate meet see four traveler answer scarecrow.but guardian gate meet think four traveler go visit wicked [unused2] [unused2].the four traveler visit wicked [unused2] [unused2] say scarecrow.and wicked [unused2] [unused2] let four traveler go ask man wonder.the wicked [unused2] [unused2] could help let wicked [unused2] [unused2] melt explain scarecrow.melted well good news indeed say man,[unused2],care.virtue,"help,helps"
292,15,people hear guardian gate meet gate dorothy melt wicked witch witchthe witch people gather around four traveler follow four traveler great crowd palace oz.the soldier green whisker still guard door soldier green whisker let four traveler four traveler meet beautiful green girl show four traveler four traveler 's old room four traveler might rest oz ready receive four travelers.the soldier green whisker news carry straight oz dorothy come back destroy wicked witch witch,people hear guardian gate meet gate [unused0] melt wicked [unused2] [unused2]the [unused2] people gather around four traveler follow four traveler great crowd palace oz.the soldier green whisker still guard door soldier green whisker let four traveler four traveler meet beautiful green girl show four traveler four traveler 's old room four traveler might rest oz ready receive four travelers.the soldier green whisker news carry straight oz [unused0] come back destroy wicked [unused2] [unused2],[unused0],care.vice,destroy
293,15,scarecrow last ask beautiful green girl show old room might rest great oz ready receive take another message oz say oz let four traveler see oz four traveler would call wing monkey help four traveler find whether oz keep oz 's promise,[unused1] last ask beautiful green girl show old room might rest great oz ready receive take another message oz say oz let four traveler see oz four traveler would call wing monkey help four traveler find whether oz keep oz 's promise,[unused1],care.virtue,"help,helps"
294,15,oz meet wing monkey land witch oz wish meet wing monkey again.the four traveler pass sleepless night thinking gift oz promise bestow,oz meet wing monkey land [unused2] oz wish meet wing monkey again.the four traveler pass sleepless night thinking gift oz promise bestow,[unused2],X,X
295,15,dorothy fall asleep dorothy dreamed dorothy kansas aunt em tell dorothy glad dorothy dorothy 's little girl home again.promptly nine o’clock next morning soldier green whisker come four traveler four minute later four traveler go throne room oz.of course one four traveler expect see oz shape oz take four traveler greatly surprised four traveler look see one throne room great oz,[unused0] fall asleep [unused0] dreamed [unused0] kansas aunt em tell [unused0] glad [unused0] [unused0] 's little girl home again.promptly nine o’clock next morning soldier green whisker come four traveler four minute later four traveler go throne room oz.of course one four traveler expect see oz shape oz take four traveler greatly surprised four traveler look see one throne room great oz,[unused0],X,X
296,15,four traveler walk toward throne stand row dorothy said.the four traveler come claim four traveler 's promise oz.what promise ask oz.oz promise send dorothy back kansas aunt em tell glad little girl home wicked witch witch destroy say dorothy.and oz promise give brain say scarecrow.and oz promise give heart say tin woodman.and oz promise give courage say lion.is wicked witch witch really destroy ask solemn voice seem come somewhere near top great dome dorothy think solemn voice seem come somewhere near top great dome tremble little.ye dorothy answer dorothy melt wicked witch witch bucket water.dear say solemn voice seem come somewhere near top great dome sudden well come oz tomorrow oz must time think over.you’ve plenty time already say tin woodman angrily.we shall wait day long say scarecrow.oz must keep oz 's promise four traveler exclaim dorothy.the lion think might well frighten oz lion give large loud roar fierce dreadful toto jump away lion alarm tip screen stand corner,four traveler walk toward throne stand row dorothy said.the four traveler come claim four traveler 's promise oz.what promise ask oz.oz promise send dorothy back kansas aunt em tell glad little girl home wicked [unused2] [unused2] destroy say dorothy.and oz promise give brain say scarecrow.and oz promise give heart say tin woodman.and oz promise give courage say lion.is wicked [unused2] [unused2] really destroy ask solemn voice seem come somewhere near top great dome dorothy think solemn voice seem come somewhere near top great dome tremble little.ye dorothy answer dorothy melt wicked [unused2] [unused2] bucket water.dear say solemn voice seem come somewhere near top great dome sudden well come oz tomorrow oz must time think over.you’ve plenty time already say tin woodman angrily.we shall wait day long say scarecrow.oz must keep oz 's promise four traveler exclaim dorothy.the lion think might well frighten oz lion give large loud roar fierce dreadful toto jump away lion alarm tip screen stand corner,[unused2],care.vice,destroy
297,15,strike little old man bald head wrinkle face seem much surprised please don’t little old man bald head wrinkle face seem much surprised were’ll anything four traveler want little old man bald head wrinkle face seem much surprised to.our friend look little old man bald head wrinkle face seem much surprised surprise dismay.dorothy think oz great head say dorothy.and scarecrow think oz lovely lady say scarecrow.and scarecrow think oz terrible beast say tin woodman.and scarecrow think oz ball fire exclaim lion.no tin woodman wrong say little old man bald head wrinkle face seem much surprised meekly,strike little old man bald head wrinkle face seem much surprised please don’t little old man bald head wrinkle face seem much surprised were’ll anything four traveler want little old man bald head wrinkle face seem much surprised to.our friend look little old man bald head wrinkle face seem much surprised surprise dismay.dorothy think oz great head say dorothy.and [unused1] think oz lovely lady say [unused1].and [unused1] think oz terrible beast say tin woodman.and [unused1] think oz ball fire exclaim lion.no tin woodman wrong say little old man bald head wrinkle face seem much surprised meekly,[unused1],X,X
298,15,speak loud dorothy overhear little old man bald head wrinkle face seem much surprised ruin,speak loud [unused0] overhear little old man bald head wrinkle face seem much surprised ruin,[unused0],X,X
299,15,shall tin woodman ever get tin woodman 's heartor lion lion 's courage ask lion.or little old man bald head wrinkle face seem much surprised little old man bald head wrinkle face seem much surprised 's brain wail scarecrow wipe tear little old man bald head wrinkle face seem much surprised 's eye little old man bald head wrinkle face seem much surprised 's coat sleeve.the four traveler say oz oz pray four traveler speak little thing,shall tin woodman ever get tin woodman 's heartor lion lion 's courage ask lion.or little old man bald head wrinkle face seem much surprised little old man bald head wrinkle face seem much surprised 's brain wail [unused1] wipe tear little old man bald head wrinkle face seem much surprised 's eye little old man bald head wrinkle face seem much surprised 's coat sleeve.the four traveler say oz oz pray four traveler speak little thing,[unused1],sanctity.virtue,pray
300,15,usually oz see even oz 's subject even subject believe oz something terrible.but dorothy understand say dorothy bewilderment,usually oz see even oz 's subject even subject believe oz something terrible.but [unused0] understand say [unused0] bewilderment,[unused0],X,X
301,15,ball fire really ball cotton oil pour upon ball fire ball fire burn fiercely.really say scarecrow oz ought ashamed oz humbug.i oz certainly answer oz sorrowfully,ball fire really ball cotton oil pour upon ball fire ball fire burn fiercely.really say [unused1] oz ought ashamed oz humbug.i oz certainly answer oz sorrowfully,[unused1],X,X
302,15,ever since palace oz build oz shut oz would see people.one oz 's great fear witch oz magical power oz soon find witch really able wonderful thing,ever since palace oz build oz shut oz would see people.one oz 's great fear [unused2] oz magical power oz soon find [unused2] really able wonderful thing,[unused2],X,X
303,15,east witch east witch terribly wicked east witch think oz powerful east witcheast witch east witch would surely destroy oz,east [unused2] east [unused2] terribly wicked east [unused2] think oz powerful east [unused2]east [unused2] east [unused2] would surely destroy oz,[unused2],care.vice,destroy
304,15,four traveler melt wicked witch witch oz ashamed say oz keep oz 's promises.dorothy think oz bad man say dorothy.oh oz 's,four traveler melt wicked [unused2] [unused2] oz ashamed say oz keep oz 's promises.dorothy think oz bad man say dorothy.oh oz 's,[unused2],X,X
305,15,scarecrow learn something every day,[unused1] learn something every day,[unused1],X,X
306,15,experience thing bring knowledge long scarecrow earth experience scarecrow sure get.that may true say scarecrow scarecrow shall unhappy unless oz give scarecrow brains.the false wizard look scarecrow carefully.well oz say sigh oz’m much magician oz say,experience thing bring knowledge long [unused1] earth experience [unused1] sure get.that may true say [unused1] [unused1] shall unhappy unless oz give [unused1] brains.the false wizard look [unused1] carefully.well oz say sigh oz’m much magician oz say,[unused1],X,X
307,15,scarecrow come oz tomorrow morning oz stuff scarecrow 's head brain,[unused1] come oz tomorrow morning oz stuff [unused1] 's head brain,[unused1],X,X
308,15,oz tell scarecrow use brain however,oz tell [unused1] use brain however,[unused1],X,X
309,15,scarecrow must find scarecrow.oh thank oz thank oz cry scarecrow,[unused1] must find [unused1].oh thank oz thank oz cry [unused1],[unused1],care.vice,"crying,cries"
310,15,scarecrow’ll find way use brain never fearbut lion 's courage ask lion anxiously.the lion plenty courage oz sure answer oz,[unused1]’ll find way use brain never fearbut lion 's courage ask lion anxiously.the lion plenty courage oz sure answer oz,[unused1],X,X
311,15,dorothy hope great terrible humbug dorothy call oz would find way send dorothy back kansas aunt em tell glad little girl home oz dorothy willing forgive oz everything,[unused0] hope great terrible humbug [unused0] call oz would find way send [unused0] back kansas aunt em tell glad little girl home oz [unused0] willing forgive oz everything,[unused0],authority.virtue,willing
312,16,next morning scarecrow say scarecrow 's friends.congratulate scarecrow,next morning [unused1] say [unused1] 's friends.congratulate [unused1],[unused1],X,X
313,16,scarecrow go oz get scarecrow 's brain last,[unused1] go oz get [unused1] 's brain last,[unused1],X,X
314,16,scarecrow return scarecrow shall man are.i always like scarecrow scarecrow say simply.it kind like scarecrow scarecrow reply,[unused1] return [unused1] shall man are.i always like [unused1] [unused1] say simply.it kind like [unused1] [unused1] reply,[unused1],X,X
315,16,surely think scarecrow hear splendid thought scarecrow 's new brain go turn scarecrow say goodbye friend cheerful voice go throne room scarecrow rap upon door.come say oz.the scarecrow go find oz sit window engage deep thought.the scarecrow come brain remark scarecrow little uneasily.oh yes,surely think [unused1] hear splendid thought [unused1] 's new brain go turn [unused1] say goodbye friend cheerful voice go throne room [unused1] rap upon door.come say oz.the [unused1] go find oz sit window engage deep thought.the [unused1] come brain remark [unused1] little uneasily.oh yes,[unused1],X,X
316,16,scarecrow must excuse oz take scarecrow 's head oz shall take order put brain brain 's proper place.that ’s right say scarecrow,[unused1] must excuse oz take [unused1] 's head oz shall take order put brain brain 's proper place.that ’s right say [unused1],[unused1],"authority.virtue,authority.vice,fairness.virtue","rights,orders,proper,order"
317,16,shake together thoroughly oz fill top head measure bran mix great many pin needle stuff rest space straw hold head place.when oz fasten head scarecrow 's body oz say scarecrow hereafter scarecrow great man oz give scarecrow lot brannew brains.the scarecrow pleased proud fulfillment scarecrow 's great wish thank oz warmly scarecrow go back friends.i look scarecrow curiously,shake together thoroughly oz fill top head measure bran mix great many pin needle stuff rest space straw hold head place.when oz fasten head [unused1] 's body oz say [unused1] hereafter [unused1] great man oz give [unused1] lot brannew brains.the [unused1] pleased proud fulfillment [unused1] 's great wish thank oz warmly [unused1] go back friends.i look [unused1] curiously,[unused1],"sanctity.virtue,loyalty.virtue","together,body"
318,16,head quite bulge top brains.how scarecrow feel asked.the scarecrow feel wise indeed scarecrow answer earnestly,head quite bulge top brains.how [unused1] feel asked.the [unused1] feel wise indeed [unused1] answer earnestly,[unused1],X,X
319,16,scarecrow get use brain scarecrow shall know everything.why needle pin stick head ask tin woodman.that proof scarecrow sharp remark lion.well scarecrow must go oz get new brain say tin woodman,[unused1] get use brain [unused1] shall know everything.why needle pin stick head ask tin woodman.that proof [unused1] sharp remark lion.well [unused1] must go oz get new brain say tin woodman,[unused1],X,X
320,17,scarecrow tell friend wonderful thought scarecrow 's head,[unused1] tell friend wonderful thought [unused1] 's head,[unused1],X,X
321,17,scarecrow would say wonderful thought head scarecrow know one could understand wonderful thought head scarecrow,[unused1] would say wonderful thought head [unused1] know one could understand wonderful thought head [unused1],[unused1],X,X
322,17,lion declare lion afraid nothing earth would gladly face army dozen fierce kalidahs.thu friend satisfied except dorothy.on fourth day dorothy 's great joy oz send dorothy dorothy enter throne room oz greet dorothy pleasantly.sit oz 's,lion declare lion afraid nothing earth would gladly face army dozen fierce kalidahs.thu friend satisfied except [unused0].on fourth day [unused0] 's great joy oz send [unused0] [unused0] enter throne room oz greet [unused0] pleasantly.sit oz 's,[unused0],X,X
323,17,dorothy also come air carry cyclone,[unused0] also come air carry cyclone,[unused0],X,X
324,17,dorothy help oz sew silk together friend begin work friend 's balloon.so dorothy take needle thread fast oz cut silk proper shape dorothy sew silk neatly together,[unused0] help oz sew silk together friend begin work friend 's balloon.so [unused0] take needle thread fast oz cut silk proper shape [unused0] sew silk neatly together,[unused0],"authority.virtue,loyalty.virtue,care.virtue","help,proper,helps,together"
325,17,oz go scarecrow rule people,oz go [unused1] rule people,[unused1],X,X
326,17,dorothy want go tooi come back oz 's call oz balloon,[unused0] want go tooi come back oz 's call oz balloon,[unused0],X,X
327,17,oz oz build people beautiful emerald city oz go oz leave scarecrow rule people.still many day people grieve loss oz would comfort,oz oz build people beautiful emerald city oz go oz leave [unused1] rule people.still many day people grieve loss oz would comfort,[unused1],care.virtue,comfort
328,18,dorothy think dorothy glad dorothy go balloon,[unused0] think [unused0] glad [unused0] go balloon,[unused0],X,X
329,18,dorothy also feel sorry lose oz dorothy 's companions.the tin woodman come dorothy said.truly tin woodman ungrateful tin woodman fail mourn man give tin woodman tin woodman 's lovely heart,[unused0] also feel sorry lose oz [unused0] 's companions.the tin woodman come [unused0] said.truly tin woodman ungrateful tin woodman fail mourn man give tin woodman tin woodman 's lovely heart,[unused0],X,X
330,18,tin woodman like cry little oz go dorothy kindly wipe away tin woodman 's tear tin woodman shall rust.with pleasure dorothy answer bring towel,tin woodman like cry little oz go [unused0] kindly wipe away tin woodman 's tear tin woodman shall rust.with pleasure [unused0] answer bring towel,[unused0],care.vice,"crying,cries"
331,18,dorothy want go kansas live aunt em uncle henry.well inquire tin woodman.the tin woodman decide think tin woodman think hard pin needle begin stick tin woodman 's brain,[unused0] want go kansas live aunt em uncle henry.well inquire tin woodman.the tin woodman decide think tin woodman think hard pin needle begin stick tin woodman 's brain,[unused0],X,X
332,18,dorothy waste charm golden cap purpose dorothy say wing monkey help dorothy.it certainly bad say tin woodman.the tin woodman think tin woodman 's head bulge horribly dorothy fear head would burst.let four traveler call soldier green whisker tin woodman say ask soldier green whisker 's advice.so soldier green whisker summon enter throne room timidly oz alive oz never allow come far door.dorothy say tin woodman soldier green whisker wish cross desert,[unused0] waste charm golden cap purpose [unused0] say wing monkey help [unused0].it certainly bad say tin woodman.the tin woodman think tin woodman 's head bulge horribly [unused0] fear head would burst.let four traveler call soldier green whisker tin woodman say ask soldier green whisker 's advice.so soldier green whisker summon enter throne room timidly oz alive oz never allow come far door.[unused0] say tin woodman soldier green whisker wish cross desert,[unused0],"sanctity.vice,care.virtue","help,waste,helps,wastes"
333,18,besides glinda 's castle stand edge desert glinda may know way cross desert.glinda good witch glinda ask child.the quadling think glinda good say soldier green whisker glinda kind everyone,besides glinda 's castle stand edge desert glinda may know way cross desert.glinda good [unused2] glinda ask child.the quadling think glinda good say soldier green whisker glinda kind everyone,[unused2],X,X
334,18,course dorothy stay dorothy never get back kansas.you must think remark tin woodman.the tin woodman say tin woodman.i shall go dorothy declare tired emerald city long wood country,course [unused0] stay [unused0] never get back kansas.you must think remark tin woodman.the tin woodman say tin woodman.i shall go [unused0] declare tired emerald city long wood country,[unused0],loyalty.virtue,"countries,country"
335,18,besides dorothy need someone protect dorothy.that true agree tin woodman,besides [unused0] need someone protect [unused0].that true agree tin woodman,[unused0],authority.virtue,protect
336,18,tin woodman 's good luck due dorothy tin woodman shall never leave dorothy dorothy start back kansas good all.thank tin woodman say dorothy gratefully,tin woodman 's good luck due [unused0] tin woodman shall never leave [unused0] [unused0] start back kansas good all.thank tin woodman say [unused0] gratefully,[unused0],fairness.virtue,dues
337,19,scarecrow must come back soon possible.the scarecrow certainly shall scarecrow able scarecrow reply,[unused1] must come back soon possible.the [unused1] certainly shall [unused1] able [unused1] reply,[unused1],X,X
338,19,scarecrow must help dorothy get home first.as dorothy bid guardian gate last farewell dorothy said.dorothy kindly treat beautiful city everyone good dorothy,[unused1] must help dorothy get home first.as dorothy bid guardian gate last farewell dorothy said.dorothy kindly treat beautiful city everyone good dorothy,[unused1],care.virtue,"help,helps"
339,19,dorothy tell guardian gate grateful dorothy am.don’t try dorothy guardian gate answer,[unused0] tell guardian gate grateful [unused0] am.don’t try [unused0] guardian gate answer,[unused0],X,X
340,19,like keep dorothy dorothy 's wish return kansas guardian gate hope dorothy find way guardian gate open gate walk forth start upon journey.the sun shine brightly turn 's face toward land south,like keep [unused0] [unused0] 's wish return kansas guardian gate hope [unused0] find way guardian gate open gate walk forth start upon journey.the sun shine brightly turn 's face toward land south,[unused0],X,X
341,19,scarecrow walk forward big tree widespreade branch room party pass underneath scarecrow come first branch first branch bent twine around scarecrow next minute scarecrow raise ground fling headlong among scarecrow 's fellow travelers.flung hurt scarecrow fling surprise scarecrow scarecrow look rather dizzy dorothy pick scarecrow up.here another space tree call lion.let scarecrow try first say scarecrow hurt scarecrow get throw scarecrow walk another tree scarecrow speak another tree 's branch immediately seize scarecrow toss scarecrow back again.this strange exclaim dorothy,[unused1] walk forward big tree widespreade branch room party pass underneath [unused1] come first branch first branch bent twine around [unused1] next minute [unused1] raise ground fling headlong among [unused1] 's fellow travelers.flung hurt [unused1] fling surprise [unused1] [unused1] look rather dizzy dorothy pick [unused1] up.here another space tree call lion.let [unused1] try first say [unused1] hurt [unused1] get throw [unused1] walk another tree [unused1] speak another tree 's branch immediately seize [unused1] toss [unused1] back again.this strange exclaim dorothy,[unused1],"care.vice,loyalty.virtue","fellows,hurts,fellow,hurt"
342,20,woodman make ladder wood woodman find forest dorothy lie sleep dorothy tired long walk,woodman make ladder wood woodman find forest [unused0] lie sleep [unused0] tired long walk,[unused0],X,X
343,20,lion also curl lion sleep toto lie beside lion.the scarecrow watch woodman woodman work say woodman.the scarecrow think wall wall make of.rest scarecrow 's brain worry wall reply woodman,lion also curl lion sleep toto lie beside lion.the [unused1] watch woodman woodman work say woodman.the [unused1] think wall wall make of.rest [unused1] 's brain worry wall reply woodman,[unused1],X,X
344,20,scarecrow climb ladder first scarecrow awkward dorothy follow close behind keep scarecrow fall,[unused1] climb ladder first [unused1] awkward [unused0] follow close behind keep [unused1] fall,[unused1],X,X
345,20,scarecrow get scarecrow 's head top wall scarecrow say oh mygo exclaim dorothy.so scarecrow climb far sit top wall dorothy put dorothy 's head cry oh scarecrow done.then toto come immediately begin bark dorothy make toto still.the lion climb ladder next woodman come last,[unused1] get [unused1] 's head top wall [unused1] say oh mygo exclaim [unused0].so [unused1] climb far sit top wall [unused0] put [unused0] 's head cry oh [unused1] done.then toto come immediately begin bark [unused0] make toto still.the lion climb ladder next woodman come last,[unused1],care.vice,"crying,cries"
346,20,strange people make china even people 's clothe small tall people high dorothy knee.no one much look dorothy lion toto first except one little purple china dog extralarge head come wall bark dorothy lion toto tiny voice afterwards run away again.how shall get ask dorothy.dorothy lion toto find ladder heavy dorothy lion toto could pull ladder scarecrow fall wall dorothy lion toto jump upon scarecrow hard floor would hurt dorothy lion toto 's foot,strange people make china even people 's clothe small tall people high [unused0] knee.no one much look [unused0] lion toto first except one little purple china dog extralarge head come wall bark [unused0] lion toto tiny voice afterwards run away again.how shall get ask [unused0].[unused0] lion toto find ladder heavy [unused0] lion toto could pull ladder [unused1] fall wall [unused0] lion toto jump upon [unused1] hard floor would hurt [unused0] lion toto 's foot,[unused1],"care.vice,care.virtue","hurts,clothe,hurt"
347,20,dorothy lion toto safely dorothy lion toto pick scarecrow pat scarecrow 's straw shape again.we must cross queer country order get side say dorothy would unwise go way except due south.we begin walk queer country first thing dorothy lion toto come china milkmaid milk china cow,[unused0] lion toto safely [unused0] lion toto pick [unused1] pat [unused1] 's straw shape again.we must cross queer country order get side say [unused0] would unwise go way except due south.we begin walk queer country first thing [unused0] lion toto come china milkmaid milk china cow,[unused1],"loyalty.virtue,authority.vice,fairness.virtue,care.virtue,authority.virtue","order,country,orders,countries,dues,safely"
348,20,mr joker one clown come dorothy see dorothy.indeed mr joker one clown came walk toward dorothy lion toto dorothy could see spite mr joker one clown 's pretty clothe red yellow green mr joker one clown completely cover crack run every way show plainly mr joker one clown mend many places.mr,mr joker one clown come [unused0] see [unused0].indeed mr joker one clown came walk toward [unused0] lion toto [unused0] could see spite mr joker one clown 's pretty clothe red yellow green mr joker one clown completely cover crack run every way show plainly mr joker one clown mend many places.mr,[unused0],care.virtue,clothe
349,20,joker one clown considerably crack head make mr joker one clown foolish.oh dorothy mind mr joker one clown bit say dorothy,joker one clown considerably crack head make mr joker one clown foolish.oh [unused0] mind mr joker one clown bit say [unused0],[unused0],X,X
