,chapter,text,mask_sent,char,sentiment,keywords
527,215,"frank knees, tears running face uses metal tip fork unscrew hard plastic plate toilet. screws come free, frank able pull entire toilet unit away wall. makes way tiny crawispace, pulls toilet back wall.","[unused0] knees, tears running face uses metal tip fork unscrew hard plastic plate toilet. screws come free, [unused0] able pull entire toilet unit away wall. makes way tiny crawispace, pulls toilet back wall.",[unused0],0,running|pulls|back|away|come|makes|uses
528,216,joe shaye checks watch flight attendant walks past smiles.,[unused2] shaye checks watch flight attendant walks past smiles.,[unused2],1,watch
529,216,frank.,[unused0].,[unused2],0,
530,220,god heaven...,god heaven...,[unused2],1,
531,221,"church choir singing come home jesus, paula sitting front row pale blue dress snow white hat. song ends, paula se frank enter large, empty church. dazed e, body still weak prison. mom... frank stumbles cent e, dropping knees fainting reach ter.","church choir singing come home jesus, paula sitting front row pale blue dress snow white hat. song ends, paula se [unused0] enter large, empty church. dazed e, body still weak prison. mom... [unused0] stumbles cent e, dropping knees fainting reach ter.",[unused0],-1,dazed|singing|still|dropping|sitting|ends|come|fainting
532,222,didnt help,didnt help,[unused0],-1,
533,222,promised. doesnt look back walks door.,promised. doesnt look back walks door.,[unused0],1,promised|back
534,226,"frank wearing prs psuit hes led visitors room place chair faces bulletproof glass. joe shaye sittin qrdl,s him. pick phones.","[unused0] wearing prs psuit hes led visitors room place chair faces bulletproof glass. [unused2] shaye sittin qrdl,s him. pick phones.",[unused0],0,faces|led|him|wearing
535,226,"merry christmas, frank.","merry christmas, [unused0].",[unused2],1,
536,226,frank dont smoke. awkward moment joe puts cigarettes floor.,[unused0] dont smoke. awkward moment [unused2] puts cigarettes floor.,[unused0],1,cigarettes|puts
537,226,say first year inside hardest.,say first year inside hardest.,[unused2],0,inside|first
538,226,caught me. want,caught me. want,[unused0],1,want|caught
539,226,joe shaye dont know. maybe bad idea. joe shaye go. joe starts put phone down.,[unused2] shaye dont know. maybe bad idea. [unused2] shaye go. [unused2] starts put phone down.,[unused2],-1,put|know|starts|down|maybe
540,226,youre still wearing wedding ring.,youre still wearing wedding ring.,[unused0],0,wedding|still|wearing
541,226,"yeah. truth is, im divorced joe shaye daughter whos nine.","yeah. truth is, im divorced [unused2] shaye daughter whos nine.",[unused2],1,divorced|whos
542,226,whats name,whats name,[unused0],0,name
543,226,counterfeit great lakes savings loan. see hes using a...,counterfeit great lakes savings loan. see hes using a...,[unused2],1,see|using
544,226,teller bank.,teller bank.,[unused0],0,
545,226,teller.debbie zane,teller.debbie zane,[unused0],0,
546,226,"every bank uses hand stamps dates. get used over, theyre always worn down, numbers always cracking sixes nines go first. look date check ink worn flat, nines sixes cracking thats stamp teller, joe. looks like got inside job.","every bank uses hand stamps dates. get used over, theyre always worn down, numbers always cracking sixes nines go first. look date check ink worn flat, nines sixes cracking thats stamp teller, [unused2]. looks like got inside job.",[unused0],1,get|ink|always|got|first|used|look|cracking|worn|looks|down|stamp|uses
547,227,"frank lying cell, staring darkness.","[unused0] lying cell, staring darkness.",[unused0],-1,staring|lying
548,227,"eastern flight clear taxi runwaytwo zero four. thats big thank y, goodbye, newark. ladies eman, leveled att five thousand feet. sm gns turned designated smoki name captain frank sit back, relax, flight milan.","eastern flight clear taxi runwaytwo zero four. thats big thank y, goodbye, newark. ladies eman, leveled att five thousand feet. sm gns turned designated smoki name captain [unused0] sit back, relax, flight milan.",[unused0],1,back|leveled|eman|turned
549,229,"frank sitting across joe director marsh, glass milk front him. two guards stand behind rifles. frank years old, still boyish face teenager.","[unused0] sitting across [unused2] director marsh, glass milk front him. two guards stand behind rifles. [unused0] years old, still boyish face teenager.",[unused0],0,front|still|him|sitting|stand
550,229,"joe, one days get new jacket. material frank touches joes jacket.","[unused2], one days get new jacket. material [unused0] touches [unused2]s jacket.",[unused0],0,get
551,229,isnt cashmere look lining. kind polyester. see tailor new york.,isnt cashmere look lining. kind polyester. see tailor new york.,[unused0],0,see|cashmere
552,229,"frank, fbjoe shaye director marsh. wanted meet you.","[unused0], fb[unused2] shaye director marsh. wanted meet you.",[unused2],0,you|wanted
553,229,"four morning fbfrank director marsh mr. abagnale, youve served five years eighteen year sentence","four morning fb[unused0] director marsh mr. abagnale, youve served five years eighteen year sentence",[unused0],1,served|marsh
554,229,"theres perforated edge, means check hand cut, fed. paper double bonded, much heavy check. ink raised fingers instead flat. frank brings check nose, sniffs it.","theres perforated edge, means check hand cut, fed. paper double bonded, much heavy check. ink raised fingers instead flat. [unused0] brings check nose, sniffs it.",[unused0],-1,perforated|nose|ink|bonded|fed|means|raised|instead|check
555,229,frank already job here. frank deliver mail.,[unused0] already job here. [unused0] deliver mail.,[unused0],0,already|here
556,229,"no, frank. wed get out.","no, [unused0]. wed get out.",[unused2],-1,wed|out|get
557,229,"saying this, joe caught me, isnt enough cant lea alone","saying this, [unused2] caught me, isnt enough cant lea alone",[unused0],-1,alone|saying|isnt|caught
558,229,whose custody,whose custody,[unused0],0,
559,230,im frank abagnale. im supposed start work today.,im [unused0] abagnale. im supposed start work today.,[unused0],0,supposed
560,230,call frank.,call [unused0].,[unused0],0,
561,231,"frank makes way long hallway, passing young men dark suits come offices see pass. frank sees joe shaye standing end hall.","[unused0] makes way long hallway, passing young men dark suits come offices see pass. [unused0] sees [unused2] shaye standing end hall.",[unused0],0,passing|see|sees|standing|come|makes
562,231,"morning, joe. frank turns stares door marked fraud. casually walks inside.","morning, [unused2]. [unused0] turns stares door marked fraud. casually walks inside.",[unused0],-1,turns|stares|marked|casually
563,232,"stack files sit franks desk. hundreds checks, mug shots, piles counterfeit money. frank looks window office, stares dallas","stack files sit [unused0]s desk. hundreds checks, mug shots, piles counterfeit money. [unused0] looks window office, stares dallas",[unused0],0,counterfeit|stares|looks|sit
564,233,id rather stay hotel.,id rather stay hotel.,[unused0],0,rather
565,233,thats possible. frank opens drapes looks police station sits across street apartment.,thats possible. [unused0] opens drapes looks police station sits across street apartment.,[unused2],0,looks
566,233,one men gave check today. nine dollars.,one men gave check today. nine dollars.,[unused0],0,gave
567,233,tomorrows christmas eve. would okay frank went work,tomorrows christmas eve. would okay [unused0] went work,[unused0],1,christmas|okay|went
568,233,tomorrow night im flying chicago see daughter. joe shaye back work monday.,tomorrow night im flying chicago see daughter. [unused2] shaye back work monday.,[unused2],0,flying|see|back
569,233,joe. .what frank monday,[unused2]. .what [unused0] monday,[unused0],0,
570,234,"frank sits alone eating sandwich, looking book mug shots. stops sees mug shot, black white picture staring him. frank carefully rips mug shot book puts pocket.","[unused0] sits alone eating sandwich, looking book mug shots. stops sees mug shot, black white picture staring him. [unused0] carefully rips mug shot book puts pocket.",[unused0],-1,sees|looking|him|staring|mug|carefully|alone|eating|puts
571,234,"frank walking stre carrying small bag groceries makes oh e. something store window catches eye, ,tands frozen corner, looking across window di","[unused0] walking stre carrying small bag groceries makes oh e. something store window catches eye, ,tands frozen corner, looking across window di",[unused0],0,looking|carrying|makes|walking|tands
572,236,"thats nice uniform, frank. here, let get check. joe grabs check frank, puts money table. joe shaye contd know joe shaye recruited fbjoe shaye joe shaye still law school government said joe shaye best country offer, top class chased joe shaye said yes.","thats nice uniform, [unused0]. here, let get check. [unused2] grabs check [unused0], puts money table. [unused2] shaye contd know [unused2] shaye recruited fb[unused2] shaye [unused2] shaye still law school government said [unused2] shaye best country offer, top class chased [unused2] shaye said yes.",[unused2],1,best|get|know|still|let|recruited|said|chased|here|puts|check
573,236,"im sorry, joe.","im sorry, [unused2].",[unused0],-1,
574,236,"joe shaye spent four years arranging release. joe shaye convinced attorney general united states wouldnt run. frank gets fir, walks restaurant. joe follows throw h, irport. jo cont go back pe r�pd youll die papigone. run states back atlanta ars.","[unused2] shaye spent four years arranging release. [unused2] shaye convinced attorney general united states wouldnt run. [unused0] gets fir, walks restaurant. [unused2] follows throw h, irport. jo cont go back pe r�pd youll die papigone. run states back atlanta ars.",[unused2],1,gets|back|follows|convinced|run|shaye|arranging|atlanta|wouldnt
575,236,frank never asked help.,[unused0] never asked help.,[unused0],1,asked|never
576,236,"please, frank, leave im finished. joe shaye got out, joe shaye convinced let out.","please, [unused0], leave im finished. [unused2] shaye got out, [unused2] shaye convinced let out.",[unused2],1,finished|leave|got|convinced|let|out
577,236,youre kid.,youre kid.,[unused2],0,
578,236,im kid. im son. im nothing you. youre nothing me. frank walks toward american airlines ticket counter.,im kid. im son. im nothing you. youre nothing me. [unused0] walks toward american airlines ticket counter.,[unused0],0,youre|you
579,236,"im gonna let fly tonight. joe shaye wont even try stop you, joe shaye know youll back monday.","im gonna let fly tonight. [unused2] shaye wont even try stop you, [unused2] shaye know youll back monday.",[unused2],-1,even|know|back|let|wont|try|you|fly
580,236,would frank come back,would [unused0] come back,[unused0],0,come|back
581,236,nobody chasing you. frank stares joe long beat.,nobody chasing you. [unused0] stares [unused2] long beat.,[unused2],0,chasing|you|long
582,236,"two mice fell bucket cream. first mouse gave drowned, second mouse struggled hard churned cream butter crawled out.","two mice fell bucket cream. first mouse gave drowned, second mouse struggled hard churned cream butter crawled out.",[unused0],-1,fell|churned|hard|drowned|struggled|bucket|crawled|out|gave
583,236,"one you, frank frank turns gin ar ticket counter.","one you, [unused0] [unused0] turns gin ar ticket counter.",[unused2],0,gin|you
584,237,abagnale yet,abagnale yet,[unused2],0,yet
585,238,"joe shaye using slide projector standing front ten agents, including special agent wilkes.","[unused2] shaye using slide projector standing front ten agents, including special agent wilkes.",[unused2],1,standing|using|including
586,238,good morning. ive called emergency briefing discuss check,good morning. ive called emergency briefing discuss check,[unused2],-1,briefing|called|check
587,238,"dont ask. briefing room door opens, frank walks in. joe spots darkness. joe shaye contd good. youre here. two men stare beat. joe shaye contd time id like point man fill in. frank, ready ake","dont ask. briefing room door opens, [unused0] walks in. [unused2] spots darkness. [unused2] shaye contd good. youre here. two men stare beat. [unused2] shaye contd time id like point man fill in. [unused0], ready ake",[unused2],1,opens|here
588,239,"frank joe sitting next plane, holding magazines eating nuts. joe wearing brand new black suit. several agents plane, including amdursky fox.","[unused0] [unused2] sitting next plane, holding magazines eating nuts. [unused2] wearing brand new black suit. several agents plane, including amdursky fox.",[unused2],-1,including|wearing|sitting|holding|eating
589,239,"joe, guys always fly coach","[unused2], guys always fly coach",[unused0],0,fly|always
590,239,want talk someone see frank get us bumped first class,want talk someone see [unused0] get us bumped first class,[unused0],1,get|bumped
591,239,hot. lets hope catch guy fast.,hot. lets hope catch guy fast.,[unused2],1,catch|fast|hope
592,239,"joe, ever seen grand canyon","[unused2], ever seen grand canyon",[unused0],1,seen|ever
593,239,looks good. get used it.,looks good. get used it.,[unused0],1,looks|used|get
594,239,much say cost,much say cost,[unused2],0,
595,239,eight hundred dollars.,eight hundred dollars.,[unused0],0,
596,239,get eight hundred dollars,get eight hundred dollars,[unused2],0,get
597,239,credit card.,credit card.,[unused0],1,
598,239,"somebody gave credit card thats horrifying thought. two men sit silence beat, staring magazines, lost thought. joe shaye contd joe shaye ask something, frank","somebody gave credit card thats horrifying thought. two men sit silence beat, staring magazines, lost thought. [unused2] shaye contd [unused2] shaye ask something, [unused0]",[unused2],-1,thought|lost|staring|horrifying|sit|gave
599,239,pass bar exam louisiana,pass bar exam louisiana,[unused2],0,
600,239,frank studied every night two weeks.,[unused0] studied every night two weeks.,[unused0],0,studied
601,239,"truth frank turns wipfor, slowly starts smile looks clouds. frank abagnale jr. qf mor years. three teenage sons, lives life tulsa, oklahoma.","truth [unused0] turns wipfor, slowly starts smile looks clouds. [unused0] abagnale jr. qf mor years. three teenage sons, lives life tulsa, oklahoma.",[unused2],1,turns|starts|lives|slowly
602,239,"since release prison z, frank helped","since release prison z, [unused0] helped",[unused0],-1,helped
603,239,counterfeiters. frank also developed many,counterfeiters. [unused0] also developed many,[unused0],0,also|developed
604,239,frank makes royalty almost every check written,[unused0] makes royalty almost every check written,[unused0],0,written|makes|almost
