,chapter,text,mask_sent,char,sentiment,keywords
607,391,best us. wanted prove even someone good could fall.dent bitter right.,best us. wanted prove even someone good could fall.dent bitter right.,[unused0],1,bitter|even|wanted|right
608,391,"youre fooling think youre letting chance decide. youre one pointing gun, dent. point people responsible. acted one. gordon. me. you.","youre fooling think youre letting chance decide. youre one pointing gun, dent. point people responsible. acted one. [unused1]. me. you.",[unused0],-1,letting|think|youre|acted|you|pointing|fooling
609,391,"points gun batman. flips coin. tails. shoots. batman collapses ground, clutching gut.","points gun [unused0]. flips coin. tails. shoots. [unused0] collapses ground, clutching gut.",[unused0],-1,coin|collapses|clutching
610,391,"youre right, dent. rachels death fault. punish","youre right, dent. rachels death fault. punish",[unused1],-1,punish
611,391,gordon looks up. pained. locks eyes son.,[unused1] looks up. pained. locks eyes son.,[unused1],-1,eyes|looks|pained
612,391,"going right, son.","going right, son.",[unused1],0,right|going
613,391,"gordon, horrified, runs edge peers dent lies bottom hole, neck broken. dead.","[unused1], horrified, runs edge peers dent lies bottom hole, neck broken. dead.",[unused1],-1,runs|neck|horrified
614,391,"gordons son swings view, hanging batman, holding onto joist strength...","[unused1]s son swings view, hanging [unused0], holding onto joist strength...",[unused1],0,son|holding|hanging
615,391,gordon reaches grab son hauls up...,[unused1] reaches grab son hauls up...,[unused1],1,hauls|reaches
616,391,"batman falls..., dropping dropping, smashing protruding wood pipes... lands hard near dent.","[unused0] falls..., dropping dropping, smashing protruding wood pipes... lands hard near dent.",[unused0],-1,dropping|lands|protruding|smashing|falls
617,393,thank you.,thank you.,[unused1],1,you
618,393,"yes, gordon do.","yes, [unused1] do.",[unused1],1,
619,393,gordon batman stare dents body. grave.,[unused1] [unused0] stare dents body. grave.,[unused0],-1,
620,393,joker won.,[unused2] won.,[unused2],1,won
621,393,gordon stares scarred side dent.,[unused1] stares scarred side dent.,[unused1],0,scarred
622,393,"dents prosecution, everything fought for, everything rachel died for. undone. whatever chance gotham fixing itself... whatever chance gave us fixing city... dies dents reputation. bet him. joker took best us tore down. people lose hope.","dents prosecution, everything fought for, everything rachel died for. undone. whatever chance gotham fixing itself... whatever chance gave us fixing city... dies dents reputation. bet him. [unused2] took best us tore down. people lose hope.",[unused2],-1,itself|bet|him|fixing|lose|down|dies|tore|died|took|gave
623,393,no. wont. looks gordon never know did.,no. wont. looks [unused1] never know did.,[unused0],-1,know|looks|never|did
624,393,incredulous five dead two cops cant sweep,incredulous five dead two cops cant sweep,[unused1],-1,
625,393,no. joker cannot win.,no. [unused2] cannot win.,[unused0],-1,win|not
626,393,"yes, batman can.","yes, [unused0] can.",[unused0],1,
627,393,batman stands. faces gordon.,[unused0] stands. faces gordon.,[unused0],0,faces|stands
628,393,"angry no, cant youre","angry no, cant youre",[unused1],-1,
629,393,batman hands gordon police radio.,[unused0] hands [unused1] police radio.,[unused0],0,hands
630,393,im whatever gotham needs be.,im whatever gotham needs be.,[unused0],0,needs
631,393,"gordon takes axe bat symbol sparking, smashing...","[unused1] takes axe bat symbol sparking, smashing...",[unused1],-1,smashing|takes
632,394,batman hurries off. limping shadows.,[unused0] hurries off. limping shadows.,[unused0],0,limping|hurries|off
633,394,gordon runs stairs join father,[unused1] runs stairs join father,[unused1],1,runs
634,394,chase him...,chase him...,[unused1],0,him
635,396,"gordon looks father, confused.","[unused1] looks father, confused.",[unused1],-1,father|looks|confused
636,396,because...,because...,[unused1],0,
637,397,batman lurches shipping containers. stumbling.,[unused0] lurches shipping containers. stumbling.,[unused0],0,shipping|lurches
638,397,"bat pod streaks gothams underground streets, batmans cape fluttering behind. wraith...","bat pod streaks gothams underground streets, [unused0]s cape fluttering behind. wraith...",[unused0],0,fluttering|gothams|cape
639,397,batman races ramp blinding light end.,[unused0] races ramp blinding light end.,[unused0],0,blinding|races
